,Accident Year,Pipeline Location,Pipeline Type,Liquid Type,Accident City,Accident County,Accident State,Accident Latitude,Accident Longitude,Cause Category,Cause Subcategory,Unintentional Release (Barrels),Liquid Recovery (Barrels),Net Loss (Barrels),Liquid Ignition,Liquid Explosion,Pipeline Shutdown,Public Evacuations,Property Damage Costs,Lost Commodity Costs,Public/Private Property Damage Costs,Emergency Response Costs,Environmental Remediation Costs,Other Costs,All Costs,month,day
2558,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,PINE SPRINGS,CULBERSON,TX,31.852417,-104.557182,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.29,0.0,0.29,NO,NO,YES,0.0,5.0,13.0,0.0,0.0,0.0,0.0,18,6,2
2559,2016,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",FOREST VIEW,COOK,IL,41.801632,-87.795604,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,0.48,0.48,0.0,NO,NO,YES,0.0,10000.0,60.0,0.0,15000.0,0.0,0.0,25060,6,2
2560,2016,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PASADENA,HARRIS,TX,29.72056,-95.13222,ALL OTHER CAUSES,UNKNOWN,1.97,0.0,1.97,NO,NO,YES,0.0,0.0,50.0,0.0,150000.0,5000.0,0.0,155050,6,2
2561,2016,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",GALENA PARK,HARRIS,TX,29.72979,-95.22212,INCORRECT OPERATION,INCORRECT VALVE POSITION,0.35,0.35,0.0,NO,NO,YES,0.0,0.0,0.0,0.0,11121.0,0.0,0.0,11121,6,3
2562,2016,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BANGOR,VAN BUREN,MI,42.352666,-86.138879,OTHER OUTSIDE FORCE DAMAGE,VEHICLE NOT ENGAGED IN EXCAVATION,280.0,280.0,0.0,NO,NO,YES,0.0,50000.0,18000.0,0.0,450000.0,900000.0,0.0,1418000,6,3
2563,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,BLUM,HILL,TX,32.15284,-97.37462,CORROSION,INTERNAL,200.0,195.0,5.0,NO,NO,YES,0.0,26761.0,231.0,2000.0,83283.0,75000.0,0.0,187275,6,6
2564,2016,ONSHORE,TANK,CRUDE OIL,HOUSTON,HARRIS,TX,29.614404,-95.182757,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.2,0.2,0.0,NO,NO,YES,0.0,1000.0,15.0,0.0,0.0,0.0,0.0,1015,6,6
2565,2016,ONSHORE,UNDERGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.08145,-96.41445,CORROSION,EXTERNAL,1.0,0.0,1.0,NO,NO,YES,0.0,5000.0,46.0,0.0,20000.0,0.0,0.0,25046,6,6
2566,2016,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CANTON ,STARK ,OH,40.770458,-81.410174,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.5,0.5,0.0,NO,NO,NO,0.0,5370.0,32.0,0.0,1000.0,0.0,0.0,6402,6,7
2567,2016,ONSHORE,UNDERGROUND,CRUDE OIL,,ELLIS,KS,39.06405,-99.12959,EXCAVATION DAMAGE,OPERATOR/CONTRACTOR EXCAVATION DAMAGE,470.8,365.0,105.8,NO,NO,YES,0.0,5931.0,4232.0,2500.0,39946.0,6500.0,6000.0,65109,6,7
2568,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,IOLA,GRIMES,TX,30.72194,-96.05064,CORROSION,INTERNAL,0.71,0.7,0.01,NO,NO,NO,0.0,30.0,50.0,0.0,2050.0,0.0,0.0,2130,6,7
2569,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,TAFT,KERN,CA,35.2482,-119.2748,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.48,0.48,0.0,NO,NO,NO,0.0,300.0,25.0,0.0,4500.0,2500.0,0.0,7325,6,9
2570,2016,ONSHORE,UNDERGROUND,CRUDE OIL,,GLACIER,MT,48.7134237,-112.354933,CORROSION,INTERNAL,10.0,8.0,2.0,NO,NO,NO,0.0,8000.0,400.0,0.0,12000.0,5000.0,1500.0,26900,6,10
2571,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,PASADENA,HARRIS,TX,29.720014,-95.14234,CORROSION,INTERNAL,60.0,58.0,2.0,NO,NO,NO,0.0,30.0,2600.0,10000.0,647000.0,50000.0,0.0,709630,6,11
2572,2016,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LONG BEACH,LOS ANGELES,CA,33.734846,-118.272297,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,0.12,0.12,0.0,NO,NO,NO,0.0,600.0,0.0,0.0,0.0,0.0,0.0,600,6,12
2573,2016,ONSHORE,UNDERGROUND,CRUDE OIL,WINNIE,CHAMBERS,TX,29.80955,-94.40048,CORROSION,INTERNAL,0.33,0.33,0.0,NO,NO,YES,0.0,5000.0,0.0,500.0,5000.0,20000.0,0.0,30500,6,13
2574,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,KARNES CITY,KARNES,TX,28.84754,-98.08785,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.0,1.0,1.0,NO,NO,YES,0.0,3000.0,90.0,0.0,3000.0,3000.0,0.0,9090,6,14
2575,2016,ONSHORE,UNDERGROUND,CRUDE OIL,COLTULLA,LA SALLE,TX,28.46343,-99.14065,CORROSION,EXTERNAL,4.4,4.4,0.0,NO,NO,YES,0.0,180000.0,211.0,0.0,200.0,70000.0,0.0,250411,6,14
2576,2016,ONSHORE,UNDERGROUND,CRUDE OIL,COMPTON,LOS ANGELES,CA,33.863326,-118.216752,CORROSION,INTERNAL,173.0,173.0,0.0,NO,NO,YES,0.0,7400.0,0.0,0.0,44100.0,0.0,0.0,51500,6,15
2577,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,IOLA,GRIMES,TX,30.671323,-95.988297,ALL OTHER CAUSES,UNKNOWN,0.01,0.01,0.0,YES,NO,YES,0.0,125000.0,0.0,0.0,200.0,0.0,0.0,125200,6,17
2578,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,GARDENDALE,LA SALLE,TX,28.524255,-99.221245,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,15.0,15.0,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,3554.0,34575.0,0.0,38129,6,19
2579,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,,GLASSCOCK,TX,31.651352,-101.757395,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,4.2,0.5,3.7,NO,NO,YES,0.0,0.0,200.0,0.0,300.0,5000.0,0.0,5500,6,20
2580,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,,DUNN,ND,47.4593167,-102.5044111,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.12,0.12,0.0,NO,NO,NO,0.0,0.0,5.0,0.0,250.0,170.0,0.0,425,6,20
2581,2016,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PASADENA,HARRIS,TX,29.623347,-95.04155,CORROSION,INTERNAL,0.11,0.11,0.0,NO,NO,NO,0.0,80000.0,30.0,0.0,40000.0,10000.0,0.0,130030,6,20
2582,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,CUSHING,LINCOLN,OK,35.938719,-96.737218,CORROSION,INTERNAL,1.0,1.0,0.0,NO,NO,NO,0.0,9000.0,0.0,0.0,11000.0,0.0,0.0,20000,6,20
2583,2016,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MT. BELVIEU,CHAMBERS,TX,29.856513,-94.892601,CORROSION,EXTERNAL,0.71,0.0,0.71,NO,NO,YES,0.0,175000.0,1100.0,0.0,150.0,0.0,0.0,176250,6,22
2584,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,VENTURA CITY,VENTURA COUNTY,CA,34.283001,-119.25847,ALL OTHER CAUSES,UNKNOWN,1075.0,700.0,375.0,NO,NO,NO,0.0,10000.0,37625.0,50000.0,6000000.0,50000.0,10000.0,6157625,6,23
2585,2016,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PORT ARTHUR,JEFFERSON,TX,29.88794,-93.99386,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.2,0.2,0.0,NO,NO,NO,0.0,20000.0,24.0,0.0,9976.0,0.0,0.0,30000,6,23
2586,2016,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PALMYRA,MARION,MO,39.772846,-91.565859,MATERIAL/WELD/EQUIP FAILURE,"CONSTRUCTION, INSTALLATION OR FABRICATION-RELATED",10.0,0.0,10.0,NO,NO,YES,0.0,22739.0,550.0,4000.0,500.0,4810.0,0.0,32599,6,25
2587,2016,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",VIDOR,ORANGE,TX,30.042394,-94.025905,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.1,0.0,0.1,NO,NO,NO,0.0,148550.0,1.0,0.0,0.0,0.0,0.0,148551,6,27
2588,2016,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LEBANON,WARREN,OH,39.484724,-84.222653,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,0.1,0.0,0.1,NO,NO,NO,0.0,125000.0,1.0,0.0,0.0,0.0,0.0,125001,6,27
2589,2016,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BATON ROUGE,EAST BATON ROUGE,LA,30.542863,-91.191888,NATURAL FORCE DAMAGE,LIGHTNING,130.0,121.0,9.0,NO,NO,YES,0.0,2000.0,1100.0,0.0,1559000.0,600000.0,27605.0,2189705,7,1
2590,2016,ONSHORE,UNDERGROUND,CRUDE OIL,WINK,WINKLER,TX,31.769437,-103.177333,CORROSION,INTERNAL,222.0,222.0,0.0,NO,NO,NO,0.0,11000.0,9950.0,0.0,5745.0,16255.0,0.0,42950,7,2
2591,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,NOME,JEFFERSON,TX,30.01173,-94.40758,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.25,0.25,0.0,NO,NO,NO,0.0,0.0,30.0,0.0,0.0,1000.0,0.0,1030,7,5
2592,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,,MIDLAND,TX,31.944422,-101.922341,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,3.0,1.0,2.0,NO,NO,NO,0.0,0.0,150.0,0.0,1000.0,5000.0,0.0,6150,7,6
2593,2016,ONSHORE,UNDERGROUND,CRUDE OIL,LAKESIDE CITY,ARCHER,TX,33.80808,-98.54305,ALL OTHER CAUSES,MISCELLANEOUS,1.0,1.0,0.0,NO,NO,YES,0.0,46260.0,0.0,0.0,0.0,0.0,0.0,46260,7,6
2594,2016,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,GOOCHLAND,VA,37.586723,-77.61972897,MATERIAL/WELD/EQUIP FAILURE,MANUFACTURING-RELATED,12.05,11.93,0.12,NO,NO,YES,0.0,246000.0,700.0,0.0,132000.0,46000.0,0.0,424700,7,6
2595,2016,ONSHORE,UNDERGROUND,CRUDE OIL,,Not Within a County or Parish,TX,28.29088,-98.90041,CORROSION,INTERNAL,5.6,0.0,5.6,NO,NO,YES,0.0,15000.0,224.0,0.0,2000.0,59000.0,0.0,76224,7,12
2596,2016,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CADDO MILLS,HUNT,TX,33.034328,-96.202772,ALL OTHER CAUSES,MISCELLANEOUS,13.21,13.21,0.0,NO,NO,NO,0.0,0.0,694.0,0.0,79000.0,15840.0,0.0,95534,7,12
2597,2016,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MCDONALD,RAWLINGS,KS,39.67439,-101.33656,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,2.28,0.0,2.28,NO,NO,YES,0.0,3000.0,112.0,0.0,200.0,0.0,576.0,3888,7,13
2598,2016,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",,CULBERSON,TX,31.83244,-104.24799,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,81.4,0.0,81.4,NO,NO,NO,0.0,327.0,2442.0,0.0,0.0,0.0,600.0,3369,7,13
2599,2016,ONSHORE,TANK,CRUDE OIL,HUDSON,WELD,CO,40.20069,-104.60941,INCORRECT OPERATION,INCORRECT INSTALLATION,1.19,1.19,0.0,NO,NO,YES,0.0,100.0,21.0,0.0,5072.0,0.0,0.0,5193,7,14
2600,2016,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",BELLE ROSE,ASSUMPTION,LA,30.0142962,-91.1162737,NATURAL FORCE DAMAGE,LIGHTNING,16.91,0.0,16.91,YES,NO,NO,0.0,850000.0,0.0,0.0,150000.0,0.0,0.0,1000000,7,14
2601,2016,ONSHORE,UNDERGROUND,CRUDE OIL,MIDLAND,MIDLAND,TX,32.008424,-102.013542,EXCAVATION DAMAGE,THIRD PARTY EXCAVATION DAMAGE,300.0,300.0,0.0,NO,NO,YES,0.0,429678.0,1000.0,0.0,76600.0,0.0,0.0,507278,7,14
2602,2016,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",BAYTOWN,HARRIS,TX,29.74787,-95.0312,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,90.0,0.0,90.0,NO,NO,YES,30.0,100.0,3500.0,0.0,3400.0,0.0,0.0,7000,7,17
2603,2016,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",MONT BELVIEU,CHAMBERS ,TX,29.857787,-94.898144,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,1.1,0.0,1.1,NO,NO,NO,0.0,10500.0,31.0,0.0,8900.0,0.0,0.0,19431,7,19
2604,2016,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",,JACKSON,TX,28.7692347,-96.5543421,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.38,0.0,0.38,NO,NO,NO,0.0,8000.0,3.0,0.0,0.0,0.0,0.0,8003,7,20
2605,2016,ONSHORE,UNDERGROUND,CRUDE OIL,NEW LONDON,RUSK,TX,32.209977,-94.955487,CORROSION,EXTERNAL,0.5,0.0,0.5,NO,NO,YES,0.0,9000.0,24.0,0.0,2000.0,0.0,0.0,11024,7,20
2606,2016,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HELENA,SHELBY,AL,33.289744,-86.833862,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,9.6,9.6,0.0,NO,NO,NO,0.0,50.0,520.0,0.0,0.0,55000.0,0.0,55570,7,22
2607,2016,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",HAMMOND,LAKE,IN,41.606561,-87.462351,INCORRECT OPERATION,INCORRECT INSTALLATION,4.76,4.76,0.0,NO,NO,YES,0.0,1000.0,380.0,5000.0,23000.0,50000.0,0.0,79380,7,22
2608,2016,ONSHORE,TANK,CRUDE OIL,CORSICANA,NAVARRO,TX,32.06899,-96.47586,CORROSION,INTERNAL,50.0,40.0,10.0,NO,NO,NO,0.0,760000.0,395.0,0.0,10000.0,3000.0,0.0,773395,7,25
2609,2016,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",BAYTOWN,HARRIS,TX,29.766845,-95.012746,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,2.0,2.0,0.0,NO,NO,NO,0.0,500.0,94.0,0.0,0.0,200.0,0.0,794,7,25
2610,2016,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",,MOORE,TX,35.964394,-101.881696,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,0.88,0.88,0.0,NO,NO,YES,0.0,19808.0,74.0,0.0,0.0,0.0,0.0,19882,7,26
2611,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,TULSA,TULSA,OK,36.13824,-96.02963,ALL OTHER CAUSES,UNKNOWN,0.12,0.12,0.0,NO,NO,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,26
2612,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,MIDLAND,MIDLAND,TX,32.01921,-102.013363,INCORRECT OPERATION,INCORRECT INSTALLATION,1.0,0.0,1.0,NO,NO,NO,0.0,4000.0,40.0,0.0,1300.0,1900.0,0.0,7240,7,27
2613,2016,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",KAPOLEI,HONOLULU,HI,21.30438,-158.0937,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,14.0,12.0,2.0,NO,NO,YES,0.0,200.0,1000.0,0.0,0.0,0.0,0.0,1200,7,28
2614,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,VERNON ,MARION ,IL,38.78777,-89.083319,MATERIAL/WELD/EQUIP FAILURE,THREADED CONNECTION/COUPLING FAILURE,0.2,0.2,0.0,NO,NO,NO,0.0,1000.0,10.0,0.0,6000.0,0.0,0.0,7010,7,28
2615,2016,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LONG BEACH,LOS ANGELES,CA,33.76233,-118.10183,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,1.0,1.0,0.0,NO,NO,YES,0.0,800.0,0.0,0.0,3500.0,0.0,0.0,4300,7,28
2616,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,LONG BEACH,LOS ANGELES,CA,33.863,-118.164425,INCORRECT OPERATION,OVERFILL/OVERFLOW OF TANK/VESSEL/SUMP,3.0,3.0,0.0,NO,NO,YES,0.0,9769.0,150.0,0.0,0.0,4121.0,0.0,14040,7,29
2617,2016,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",COLLEGE STATION,GRIMES,TX,30.592658,-96.100507,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,5.9,0.0,5.9,NO,NO,YES,0.0,1500.0,700.0,0.0,0.0,0.0,0.0,2200,7,29
2618,2016,ONSHORE,UNDERGROUND,CRUDE OIL,SEMINOLE,GAINES,TX,32.54426,-102.67448,CORROSION,EXTERNAL,10.0,10.0,0.0,NO,NO,NO,0.0,350000.0,450.0,1000.0,9448.0,0.0,0.0,360898,7,30
2619,2016,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",HIGHLANDS ,HARRIS,TX,29.84136111,-95.07033333,EXCAVATION DAMAGE,PREVIOUS DAMAGE DUE TO EXCAVATION,2.0,0.0,2.0,NO,NO,NO,0.0,135752.0,7715.0,0.0,6500.0,0.0,0.0,149967,7,31
2620,2016,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",,WASHINGTON,KS,39.67171,-97.02436,INCORRECT OPERATION,DAMAGE BY OPERATOR OR OPERATOR'S CONTRACTOR,25.0,0.0,25.0,NO,NO,YES,0.0,3000.0,1500.0,5600.0,74500.0,0.0,0.0,84600,8,1
2621,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,HOUSTON,HARRIS,TX,29.758902,-95.143291,INCORRECT OPERATION,INCORRECT VALVE POSITION,4.0,4.0,0.0,NO,NO,NO,0.0,40000.0,180.0,0.0,0.0,0.0,0.0,40180,8,2
2622,2016,ONSHORE,TANK,CRUDE OIL,MARICOPA,KERN,CA,35.054,-119.3169,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,0.36,0.36,0.0,NO,NO,NO,0.0,35500.0,20.0,0.0,1000.0,0.0,0.0,36520,8,2
2623,2016,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LA PORTE,HARRIS ,TX,29.69438,-95.02538,CORROSION,EXTERNAL,4.87,0.0,4.87,NO,NO,YES,0.0,1000.0,133.0,0.0,134250.0,0.0,0.0,135383,8,3
2624,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,BILLINGS,YELLOWSTONE,MT,45.77906,-108.485419,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.28,0.28,0.0,NO,NO,NO,0.0,0.0,20.0,0.0,3000.0,0.0,0.0,3020,8,5
2625,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,,REEVES,TX,31.6777,-103.7683,INCORRECT OPERATION,OTHER INCORRECT OPERATION,10.0,6.0,4.0,NO,NO,NO,0.0,0.0,160.0,0.0,0.0,15000.0,0.0,15160,8,5
2626,2016,ONSHORE,TANK,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",PORT ALLEN,WEST BATON ROUGE,LA,30.483056,-91.20275,ALL OTHER CAUSES,MISCELLANEOUS,0.18,0.0,0.18,NO,NO,NO,0.0,10000.0,10.0,0.0,0.0,0.0,1000.0,11010,8,5
2627,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,CORSICANA,NAVARRO,TX,32.06854,-96.47929,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,0.36,0.36,0.0,NO,NO,NO,0.0,500.0,14.0,0.0,100.0,500.0,0.0,1114,8,5
2628,2016,ONSHORE,UNDERGROUND,CRUDE OIL,CRANE,CRANE,TX,31.434858,-102.675917,ALL OTHER CAUSES,MISCELLANEOUS,1.0,1.0,0.0,NO,NO,YES,0.0,36850.0,45.0,0.0,0.0,0.0,0.0,36895,8,6
2629,2016,ONSHORE,TANK,CRUDE OIL,HERMLEIGH,SCURRY,TX,32.529914,-100.830396,MATERIAL/WELD/EQUIP FAILURE,OTHER EQUIPMENT FAILURE,700.0,500.0,200.0,NO,NO,NO,0.0,0.0,7650.0,0.0,50000.0,200000.0,0.0,257650,8,8
2630,2016,ONSHORE,UNDERGROUND,CRUDE OIL,EUNICE,LEA,NM,32.533014,-103.545923,CORROSION,INTERNAL,250.0,250.0,0.0,NO,NO,YES,0.0,131882.0,2250.0,0.0,16404.0,0.0,0.0,150536,8,8
2631,2016,ONSHORE,UNDERGROUND,CRUDE OIL,LIMA,ALLEN,OH,40.7076,-84.11739,CORROSION,INTERNAL,2.0,2.0,0.0,NO,NO,NO,0.0,200.0,40.0,0.0,3000.0,1000.0,0.0,4240,8,9
2632,2016,ONSHORE,UNDERGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",ORLA,LOVING,TX,31.79952,-103.80908,CORROSION,EXTERNAL,203.0,0.0,203.0,NO,NO,YES,0.0,325000.0,51640.0,0.0,0.0,5000.0,0.0,381640,8,9
2633,2016,ONSHORE,UNDERGROUND,CRUDE OIL,OLNEY,YOUNG,TX,33.347755,-98.726775,ALL OTHER CAUSES,MISCELLANEOUS,0.6,0.6,0.0,NO,NO,NO,0.0,11000.0,30.0,0.0,10000.0,5000.0,0.0,26030,8,9
2634,2016,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",LAPORTE,HARRIS,TX,29.70158,-95.0414,MATERIAL/WELD/EQUIP FAILURE,NON-THREADED CONNECTION FAILURE,6.15,0.0,6.15,NO,NO,YES,0.0,1500.0,200.0,0.0,800.0,0.0,0.0,2500,8,9
2635,2016,ONSHORE,ABOVEGROUND,CRUDE OIL,FRANKLIN,ST MARY PARISH,LA,29.631459,-91.532241,INCORRECT OPERATION,OTHER INCORRECT OPERATION,4.0,3.5,0.5,NO,NO,NO,0.0,2000.0,25.0,0.0,40000.0,0.0,0.0,42025,8,10
2636,2016,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",LONG BEACH,LOS ANGELES,CA,33.77754,-118.210091,ALL OTHER CAUSES,UNKNOWN,295.0,295.0,0.0,NO,NO,YES,0.0,375000.0,14000.0,0.0,63000.0,48000.0,0.0,500000,8,10
2637,2016,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",HALLETTSVILLE,LAVACA,TX,29.337541,-96.678846,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,17.0,0.0,17.0,NO,NO,NO,0.0,600.0,340.0,0.0,0.0,0.0,0.0,940,8,10
2638,2016,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",JACKSON,EAST FELICIANA,LA,30.713929,-91.275048,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,52.2,47.8,4.4,NO,NO,NO,0.0,4200000.0,5500.0,0.0,150000.0,0.0,0.0,4355500,8,12
2639,2016,ONSHORE,ABOVEGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",ARTESIA,EDDY,NM,32.847106,-104.390717,MATERIAL/WELD/EQUIP FAILURE,PUMP OR PUMP-RELATED EQUIPMENT,10.0,10.0,0.0,NO,NO,YES,0.0,1000.0,500.0,0.0,4000.0,5000.0,0.0,10500,8,13
2640,2016,ONSHORE,ABOVEGROUND,"HVL OR OTHER FLAMMABLE OR TOXIC FLUID, GAS",SORRENTO,ASCENSION,LA,30.17253,-90.78807,MATERIAL/WELD/EQUIP FAILURE,MALFUNCTION OF CONTROL/RELIEF EQUIPMENT,56.0,0.0,56.0,NO,NO,NO,0.0,500.0,2400.0,0.0,0.0,0.0,0.0,2900,8,13
2641,2016,ONSHORE,TANK,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",CHURCH POINT,ACADIA ,LA,30.4446,-92.29089,NATURAL FORCE DAMAGE,HEAVY RAINS/FLOODS,0.24,0.24,0.0,NO,NO,YES,0.0,0.0,30.0,0.0,9970.0,0.0,0.0,10000,8,13
2642,2016,ONSHORE,UNDERGROUND,"REFINED AND/OR PETROLEUM PRODUCT (NON-HVL), LIQUID",PORT ARTHUR,JEFFERSON,TX,29.90848,-94.01228,MATERIAL/WELD/EQUIP FAILURE,FAILURE OF EQUIPMENT BODY,71.8,70.8,1.0,NO,NO,YES,0.0,147000.0,3000.0,0.0,400000.0,200000.0,0.0,750000,8,13
